entry_mode,tp1_pct,tp1_ratio,trail_pct,hard_stop_pct,use_stage3_peak,train_sharpe,train_win_rate,train_mdd,train_cagr,train_n,val_sharpe,val_win_rate,val_mdd,val_cagr,val_n,overfit_gap
stage,0.15,0.5,0.1,0.08,True,2.3028656566356274,0.4028605482717521,-0.966444166322257,0.11201962478496341,839,4.813066506387793,0.4930725346373268,-0.7658256886574655,0.45491905188316983,1227,-2.5102008497521657
stage,0.15,0.5,0.1,0.08,False,2.3028656566356274,0.4028605482717521,-0.966444166322257,0.11201962478496341,839,4.813066506387793,0.4930725346373268,-0.7658256886574655,0.45491905188316983,1227,-2.5102008497521657
stage,0.15,0.5,0.1,0.1,True,2.4805118563233974,0.44815256257449343,-0.9907143964949318,0.13163481481094585,839,4.783814558723059,0.5297473512632437,-0.907899836708157,0.4591336760170215,1227,-2.303302702399662
stage,0.15,0.5,0.1,0.1,False,2.4805118563233974,0.44815256257449343,-0.9907143964949318,0.13163481481094585,839,4.783814558723059,0.5297473512632437,-0.907899836708157,0.4591336760170215,1227,-2.303302702399662
stage,0.15,0.5,0.12,0.06,True,2.409415970587339,0.3599523241954708,-0.9514935834275579,0.1314075892684219,839,4.329392027552098,0.44055374592833874,-0.8332428088816464,0.3721407104969481,1228,-1.9199760569647588
stage,0.15,0.5,0.12,0.06,False,2.409415970587339,0.3599523241954708,-0.9514935834275579,0.1314075892684219,839,4.329392027552098,0.44055374592833874,-0.8332428088816464,0.3721407104969481,1228,-1.9199760569647588
stage,0.15,0.5,0.12,0.08,True,2.40213320242156,0.4028605482717521,-0.9616312620507164,0.12770941680211512,839,4.75950632715973,0.4930725346373268,-0.7963019232921825,0.45074918520911944,1227,-2.3573731247381704
stage,0.15,0.5,0.12,0.08,False,2.40213320242156,0.4028605482717521,-0.9616312620507164,0.12770941680211512,839,4.75950632715973,0.4930725346373268,-0.7963019232921825,0.45074918520911944,1227,-2.3573731247381704
stage,0.15,0.5,0.12,0.1,True,2.59033247687837,0.44815256257449343,-0.9774644830826841,0.14946018398045613,839,4.748077742933312,0.5297473512632437,-0.9253564411538596,0.45788182280503764,1227,-2.1577452660549414
stage,0.15,0.5,0.12,0.1,False,2.59033247687837,0.44815256257449343,-0.9774644830826841,0.14946018398045613,839,4.748077742933312,0.5297473512632437,-0.9253564411538596,0.45788182280503764,1227,-2.1577452660549414
stage,0.15,0.5,0.15,0.06,True,2.1605369173473354,0.3599523241954708,-0.9497019795583309,0.10363125084293912,839,4.509628773044113,0.44055374592833874,-0.8606687549016084,0.4541587707766668,1228,-2.349091855696778
stage,0.15,0.5,0.15,0.06,False,2.1605369173473354,0.3599523241954708,-0.9497019795583309,0.10363125084293912,839,4.509628773044113,0.44055374592833874,-0.8606687549016084,0.4541587707766668,1228,-2.349091855696778
stage,0.15,0.5,0.15,0.08,True,2.1922668459837302,0.4028605482717521,-0.9758515416062321,0.10324259656876911,839,4.927489733046049,0.4930725346373268,-0.8544910713735494,0.5556690144004628,1227,-2.735222887062319
stage,0.15,0.5,0.15,0.08,False,2.1922668459837302,0.4028605482717521,-0.9758515416062321,0.10324259656876911,839,4.927489733046049,0.4930725346373268,-0.8544910713735494,0.5556690144004628,1227,-2.735222887062319
stage,0.15,0.5,0.15,0.1,True,2.371253984793568,0.44815256257449343,-0.986423163640023,0.12056113026658721,839,4.923585318603765,0.5297473512632437,-0.9447234236941332,0.5604331486857312,1227,-2.552331333810197
stage,0.15,0.5,0.15,0.1,False,2.371253984793568,0.44815256257449343,-0.986423163640023,0.12056113026658721,839,4.923585318603765,0.5297473512632437,-0.9447234236941332,0.5604331486857312,1227,-2.552331333810197
stage,0.15,0.7,0.08,0.06,True,2.1694931051508375,0.3599523241954708,-0.935851274307495,0.09674860188689283,839,4.343416360523611,0.44055374592833874,-0.8334039458501686,0.3408130729729695,1228,-2.173923255372774
stage,0.15,0.7,0.08,0.06,False,2.1694931051508375,0.3599523241954708,-0.935851274307495,0.09674860188689283,839,4.343416360523611,0.44055374592833874,-0.8334039458501686,0.3408130729729695,1228,-2.173923255372774
stage,0.15,0.7,0.08,0.08,True,2.1536175408941847,0.4028605482717521,-0.9733388129799674,0.09270045591671328,839,4.785846913079673,0.4930725346373268,-0.7874082138528858,0.4136060589132087,1227,-2.632229372185488
